generation,N_shifts,logPrior,logLik,eventRate,acceptRate
15705000,37,-12.3666,-6954.83,34.0733,0.397
15710000,34,-5.89675,-6941.78,30.0861,0.466
15715000,37,-16.8131,-6944.66,37.4514,0.393
15720000,39,5.99043,-6936.18,39.4712,0.446
15725000,46,1.39458,-6928.54,48.4593,0.464
15730000,43,-4.49853,-6934.69,47.0716,0.433
15735000,43,-4.38198,-6944.33,43.9179,0.407
15740000,41,-5.52917,-6934.93,42.0024,0.423
15745000,37,-4.47198,-6940.6,42.0301,0.4236
15750000,42,1.32095,-6930.33,34.408,0.437692
15755000,41,-4.17207,-6927.8,36.2104,0.438
15760000,36,5.5621,-6931.13,36.1556,0.4665
15765000,37,-2.04171,-6933.76,27.6073,0.428
15770000,43,0.41017,-6933.47,38.5099,0.424
15775000,39,2.50576,-6908.26,40.9745,0.428091
15780000,38,2.77006,-6935.25,38.9395,0.445
15785000,40,-0.00696954,-6899.53,46.3025,0.42825
15790000,36,5.76104,-6934.8,40.0782,0.422
15795000,46,0.0408285,-6898.97,63.1077,0.433
15800000,45,5.42979,-6898.75,42.8739,0.454
15805000,48,4.25764,-6903.1,45.9314,0.422
15810000,46,0.889171,-6922.85,52.4615,0.45
15815000,41,-10.3743,-6936.76,42.9961,0.426667
15820000,52,-3.3095,-6897.48,43.4844,0.442571
15825000,50,2.05926,-6926.9,41.3071,0.465
15830000,34,-2.20194,-6950.72,41.448,0.446467
15835000,39,0.938796,-6925.13,35.0194,0.4265
15840000,42,2.18888,-6915.25,51.1669,0.412
15845000,42,4.17323,-6929.67,54.725,0.413
15850000,41,-10.2447,-6925.77,46.7908,0.430714
15855000,44,11.4318,-6918.72,39.4563,0.445846
15860000,43,13.4935,-6918.67,57.8323,0.461
15865000,39,7.92984,-6922.49,52.5271,0.446
15870000,41,0.736572,-6942.04,50.417,0.437167
15875000,34,3.94481,-6932.22,28.7554,0.376
15880000,38,3.1762,-6948.21,43.3212,0.463
15885000,33,-2.0421,-6940.3,32.7263,0.414
15890000,44,3.1104,-6945.41,39.0557,0.432
15895000,47,-2.7049,-6942.46,59.3293,0.447
15900000,46,7.05584,-6926.23,47.8248,0.458
15905000,33,-2.84511,-6949.84,29.6131,0.422
15910000,43,2.65523,-6953.07,38.8991,0.431857
15915000,42,8.20142,-6939.41,39.0552,0.434
15920000,36,1.35752,-6919.4,27.9922,0.426111
15925000,38,-6.67836,-6933.46,34.3314,0.446
15930000,42,-2.01826,-6928.46,38.141,0.439818
15935000,35,1.40272,-6944.45,32.9054,0.4216
15940000,44,-3.22064,-6926.95,42.9793,0.433
15945000,35,-0.111256,-6943.81,50.5886,0.414
15950000,40,-2.39173,-6925.31,48.4927,0.4285
15955000,38,7.25229,-6920.57,38.2703,0.456167
15960000,37,-7.6195,-6950.13,26.9284,0.437
15965000,38,-2.02956,-6944.9,39.4872,0.444333
15970000,37,-3.77222,-6932.64,32.4865,0.433
15975000,39,-11.2939,-6941.83,38.6296,0.422
15980000,40,-13.5034,-6938.22,37.3724,0.4198
15985000,44,-2.55152,-6962.56,47.189,0.45
15990000,42,-2.87152,-6910.85,42.5785,0.396
15995000,46,-4.13952,-6906.55,38.8578,0.428286
16000000,48,-9.4461,-6907,40.1314,0.405
16005000,45,-1.28662,-6923.43,45.4886,0.427
16010000,36,2.79721,-6959.88,38.4995,0.423
16015000,33,0.370195,-6955,33.8901,0.421
16020000,32,0.76299,-6948.61,29.6078,0.378667
16025000,48,-11.7296,-6931.98,46.6494,0.475
16030000,39,-9.18016,-6936.16,32.3296,0.443
16035000,32,-8.65571,-6949.3,33.8371,0.413
16040000,49,-13.6135,-6908.88,40.0263,0.463
16045000,47,-3.47403,-6917.33,45.77,0.44
16050000,50,-8.58395,-6917.67,43.0286,0.4314
16055000,42,-5.26926,-6916.42,36.5523,0.437
16060000,43,-4.40593,-6895.98,48.6354,0.448
16065000,40,1.02427,-6910.18,48.5276,0.444
16070000,42,2.94284,-6901.49,45.5743,0.458
16075000,42,8.24651,-6907.92,40.7325,0.457
16080000,40,-0.381593,-6912.5,44.9286,0.435333
16085000,41,-1.81674,-6898.54,45.4263,0.431
16090000,38,-0.25782,-6953.01,29.2056,0.422
16095000,42,-0.633216,-6919.65,48.0357,0.423
16100000,46,0.486091,-6927.4,46.3158,0.44
16105000,36,3.88012,-6937.6,41.4648,0.466
16110000,40,1.47103,-6917.7,42.8252,0.435
16115000,42,-9.00578,-6909.18,45.4133,0.426
16120000,37,0.52021,-6938.94,46.7874,0.428
16125000,38,8.71725,-6945.16,32.5611,0.4268
16130000,39,-2.77562,-6924.49,34.8691,0.412
16135000,39,-0.598998,-6944.37,41.8174,0.431714
16140000,41,8.63483,-6925.72,40.1868,0.427
16145000,43,6.81912,-6939.13,37.1173,0.49
16150000,31,10.9269,-6943.47,35.6733,0.404
16155000,39,-6.27467,-6908.14,39.6558,0.399
16160000,32,9.19973,-6938.63,45.6485,0.407
16165000,36,6.51303,-6930.95,33.9745,0.451
16170000,37,9.23747,-6948.85,31.5588,0.401
16175000,35,6.69123,-6954.03,45.8003,0.416
16180000,48,-4.18059,-6923.36,66.2665,0.439
16185000,43,-3.56204,-6916.29,39.9059,0.445
16190000,40,-0.349357,-6951.55,33.1142,0.427
16195000,37,-0.424896,-6948.77,40.6055,0.413
16200000,39,5.66603,-6941.74,46.5898,0.42425
16205000,40,1.37758,-6912.71,48.9904,0.455
16210000,48,2.54607,-6929.36,40.5747,0.436636
16215000,39,-1.20035,-6943.73,33.4837,0.415
16220000,42,0.893397,-6956.99,36.7711,0.428
16225000,48,-2.40014,-6919.54,61.7123,0.434
16230000,44,1.18579,-6916,34.3126,0.433
16235000,42,-5.77837,-6951.6,32.2709,0.438133
16240000,43,-0.945696,-6947.9,50.0655,0.456333
16245000,43,1.6422,-6927.93,45.543,0.457
16250000,44,-5.88569,-6900.81,37.1148,0.438333
16255000,42,-5.16772,-6905.5,48.6512,0.445
16260000,42,-5.59341,-6944.21,37.8726,0.425
16265000,35,3.88995,-6923.45,41.0014,0.416
16270000,42,1.69529,-6922.75,43.5693,0.459
16275000,41,1.37617,-6921.54,46.5465,0.421333
16280000,43,-0.879816,-6924.63,45.3281,0.4295
16285000,38,-0.142321,-6925.94,36.9417,0.413
16290000,44,7.60336,-6935.03,53.2224,0.42752
16295000,32,6.24159,-6955,37.9777,0.428692
16300000,32,-2.36036,-6940.25,28.8513,0.385
16305000,43,-2.23906,-6917.91,55.4002,0.41
16310000,45,0.764928,-6922.55,41.2933,0.427864
16315000,43,-1.6261,-6917.72,46.1697,0.415
16320000,29,5.56635,-6960.82,34.5277,0.418545
16325000,42,4.73649,-6925.39,37.7337,0.426286
16330000,39,-4.69319,-6934.43,41.2477,0.45
16335000,49,8.50812,-6923.34,59.1744,0.476
16340000,39,0.814349,-6940.58,35.747,0.451
16345000,39,7.6338,-6978.29,32.6318,0.431476
16350000,43,-9.80143,-6928.84,46.6852,0.457
16355000,43,7.14535,-6923.8,44.3245,0.46025
16360000,39,6.71437,-6969.59,37.0567,0.461
16365000,45,0.484074,-6913.27,50.6973,0.456
16370000,34,0.274568,-6929.89,31.5377,0.406
16375000,41,3.4807,-6911.95,35.1952,0.412
16380000,40,-10.4212,-6920.36,54.7051,0.425143
16385000,37,7.84773,-6945.04,33.9102,0.478
16390000,40,3.74027,-6909.69,44.367,0.432
16395000,37,-1.49651,-6953.9,28.8878,0.419
16400000,38,-1.79716,-6936.94,36.2199,0.429889
16405000,34,3.81215,-6954.07,39.9002,0.4495
16410000,38,10.1057,-6932.56,35.4171,0.4308
16415000,44,0.40436,-6904.98,43.3811,0.429143
16420000,40,5.29282,-6916.35,47.2083,0.423
16425000,38,3.97473,-6927.71,43.872,0.438
16430000,37,4.86802,-6925.77,24.2684,0.449
16435000,41,1.50338,-6942.51,42.3053,0.450333
16440000,44,0.764297,-6920.08,52.3656,0.462
16445000,44,7.12427,-6921.39,47.1048,0.46
16450000,42,2.78322,-6906.16,39.8279,0.431
16455000,37,-0.941154,-6938.28,35.4836,0.4485
16460000,37,2.40768,-6942.7,47.6073,0.442
16465000,43,3.69227,-6914.1,49.4273,0.443
16470000,38,1.83153,-6946.04,38.8931,0.426
16475000,36,0.0587945,-6927.68,38.4746,0.392
16480000,45,8.83579,-6923.08,34.2037,0.455667
16485000,42,-1.23766,-6951.18,50.1279,0.431
16490000,41,3.58125,-6924.86,36.646,0.447
16495000,36,5.90473,-6926.34,35.1837,0.422
16500000,29,-0.555152,-6943.33,32.1813,0.421533
16505000,37,0.971769,-6935.51,34.7319,0.42925
16510000,39,-1.6058,-6944.54,41.1091,0.46
16515000,39,-3.32837,-6947.04,33.6703,0.447
16520000,49,-3.82137,-6952.13,49.2603,0.444667
16525000,46,8.14764,-6946.3,52.8962,0.443
16530000,40,4.5199,-6933.29,35.2036,0.424667
16535000,39,1.57462,-6931.11,41.1393,0.452
16540000,30,-0.686893,-6953.08,25.0884,0.446083
16545000,37,-1.52484,-6932.98,37.7469,0.425
16550000,32,-2.05232,-6944.8,31.5712,0.407
16555000,32,-10.0847,-6954.93,26.8925,0.425857
16560000,38,-7.73145,-6945.41,29.2527,0.416
16565000,36,2.56738,-6947.72,29.5069,0.42
16570000,38,-10.6957,-6948.98,31.5239,0.434
16575000,34,-0.382305,-6938.2,38.4261,0.403
16580000,36,-11.8362,-6942.28,51.8209,0.441
16585000,36,-3.28253,-6946.54,43.004,0.4285
16590000,36,3.15363,-6954.12,38.173,0.417
16595000,38,-5.57427,-6932.25,37.5149,0.433
16600000,41,6.6495,-6933.94,41.0053,0.468
16605000,37,9.87608,-6933.1,31.7969,0.413
16610000,33,-10.5856,-6959.56,40.3066,0.403
16615000,28,2.39358,-6962.11,35.7118,0.414
16620000,38,2.35624,-6919.66,43.4235,0.414
16625000,31,-2.15943,-6957.23,35.056,0.41
16630000,36,6.9673,-6961.79,22.7962,0.447
16635000,32,9.15527,-6957.25,34.7231,0.44725
16640000,39,-5.51024,-6963.54,36.2627,0.464
16645000,43,6.071,-6932.3,34.6891,0.431
16650000,36,-9.78708,-6957.38,38.8219,0.398
16655000,38,4.03871,-6938.96,39.0643,0.424556
16660000,31,1.90643,-6946.6,29.9694,0.41175
16665000,39,8.5635,-6958.99,34.9867,0.44425
16670000,40,-7.0172,-6954.28,50.9673,0.479
16675000,34,-6.62799,-6948.35,34.1652,0.431
16680000,37,-5.61689,-6934.53,32.3655,0.44
16685000,38,3.55849,-6913.26,34.5924,0.4377
16690000,42,4.46662,-6909.5,40.2962,0.405
16695000,39,0.508861,-6938.26,47.8236,0.429
16700000,42,3.17261,-6930.89,52.0837,0.435
16705000,43,-3.06616,-6939.37,51.0331,0.478
16710000,37,5.58844,-6952.69,33.2537,0.428
16715000,37,3.41404,-6923.04,37.7074,0.402
16720000,38,2.71997,-6929,30.4041,0.41
16725000,39,4.22763,-6944.96,42.3581,0.439133
16730000,36,3.80004,-6951.54,35.8643,0.424
16735000,42,-1.02489,-6953.73,32.8456,0.452
16740000,37,-1.53945,-6968.53,36.03,0.382
16745000,32,-2.53294,-6948.97,46.124,0.386
16750000,37,2.50644,-6957.35,26.3983,0.428
16755000,31,0.492959,-6943.87,28.936,0.425
16760000,36,-7.79312,-6941.18,30.0729,0.444615
16765000,33,1.49031,-6949.89,45.1266,0.397
16770000,33,-1.73402,-6928.7,37.35,0.421
16775000,37,4.83368,-6950.76,37.146,0.426938
16780000,36,4.9473,-6948.59,38.5685,0.4244
16785000,46,-0.467636,-6950.24,42.76,0.425889
16790000,46,1.12135,-6919.57,48.8061,0.469
16795000,47,3.81741,-6928.28,41.752,0.449813
16800000,46,0.380591,-6926.03,46.6782,0.441333
16805000,42,-0.105398,-6933.18,52.3455,0.414
16810000,38,6.93601,-6917.69,32.3018,0.419
16815000,39,-6.15426,-6938.69,46.9955,0.425
16820000,39,-5.2127,-6927.97,32.5606,0.449
16825000,46,-1.93127,-6928.01,53.5204,0.448
16830000,39,4.81947,-6931.93,40.8622,0.443
16835000,42,-2.69575,-6924.56,44.5113,0.443444
16840000,35,4.39506,-6944.37,41.3419,0.427
16845000,38,-1.24369,-6947.94,43.5281,0.443
16850000,35,3.7791,-6937.22,43.1392,0.429
16855000,38,5.15007,-6939.27,39.0813,0.434
16860000,44,-5.91932,-6918.73,41.5642,0.447
16865000,35,6.55029,-6946.09,43.8145,0.39
16870000,37,4.83669,-6947.12,26.14,0.439
16875000,29,4.42064,-6961.75,20.5116,0.402333
16880000,41,3.61035,-6912.68,45.0174,0.469
16885000,35,3.20934,-6947.42,47.1842,0.435
16890000,39,-0.129433,-6930.34,40.8959,0.454
16895000,38,-2.59503,-6924.45,31.3415,0.420286
16900000,35,5.16789,-6933.96,30.256,0.435
16905000,41,5.8953,-6919.12,37.8585,0.435909
16910000,35,-1.02971,-6942.12,24.5506,0.431
16915000,37,-1.15294,-6955.88,42.2604,0.418857
16920000,44,1.84148,-6942.59,48.802,0.46
16925000,37,3.06209,-6930.46,42.5863,0.425
16930000,39,1.54235,-6937.75,31.8206,0.45
16935000,43,-0.633542,-6919.36,45.6277,0.4342
16940000,48,0.484333,-6942.11,46.3885,0.462
16945000,47,-4.16673,-6934.01,45.7721,0.463
16950000,34,0.778424,-6938.26,31.3565,0.425
16955000,35,5.0776,-6931.04,42.1168,0.423556
16960000,32,4.43235,-6953.5,34.9998,0.39
16965000,45,4.54528,-6920.27,45.9554,0.466
16970000,47,3.91518,-6925.93,40.3125,0.4406
16975000,49,2.84485,-6914.69,42.9513,0.4596
16980000,46,-2.64352,-6921.24,49.6161,0.461667
16985000,49,11.7248,-6926.96,56.7223,0.474
16990000,33,-3.99725,-6939.15,34.6407,0.44
16995000,44,4.61028,-6934.91,28.9461,0.481
17000000,33,-2.328,-6935.46,22.8015,0.4313
17005000,37,4.94137,-6936.8,41.569,0.405
17010000,40,9.97222,-6944.48,33.5053,0.454
17015000,37,-6.46189,-6936.68,51.6573,0.41575
17020000,44,4.73278,-6938.11,37.4682,0.471
17025000,39,-5.29311,-6963.63,42.3119,0.477
17030000,40,3.44982,-6958.98,36.5636,0.4305
17035000,31,1.30713,-6956.38,43.1095,0.413143
17040000,30,-5.25727,-6953.73,25.0426,0.387
17045000,35,-0.543324,-6949.98,29.5309,0.431
17050000,35,0.20346,-6952.17,33.4223,0.443
17055000,43,5.92447,-6940.15,52.0005,0.427
17060000,42,-6.74947,-6937.06,36.3041,0.471
17065000,40,2.54277,-6939.29,46.0038,0.42
17070000,36,-8.527,-6944.46,34.6257,0.421429
17075000,37,-9.93477,-6940.73,34.51,0.425
17080000,29,-0.49881,-6970.05,31.8523,0.412
17085000,32,-0.344239,-6953.25,38.6286,0.409667
17090000,33,-1.6775,-6953.44,27.5015,0.4
17095000,35,-7.49822,-6961.69,27.3274,0.409778
17100000,33,-5.79803,-6977.23,25.059,0.43325
17105000,31,0.766746,-6986.14,33.0027,0.416
17110000,42,10.5511,-6953.76,40.091,0.48
17115000,41,-1.80542,-6983.48,43.2843,0.452
17120000,41,-4.19074,-6944.83,45.8353,0.412
17125000,46,1.2121,-6939.14,56.7952,0.445
17130000,44,5.66415,-6942.23,58.5958,0.437
17135000,34,5.33365,-6957.76,29.7423,0.4416
17140000,34,0.937897,-6949.51,48.9779,0.431
17145000,31,-10.0999,-6958.47,38.8576,0.413364
17150000,33,-17.6189,-6955.87,33.6315,0.41425
17155000,33,-5.6665,-6946.08,34.7807,0.397
17160000,31,0.499123,-6938.28,32.8387,0.427186
17165000,33,3.06183,-6964.58,33.4456,0.422375
17170000,33,-0.177414,-6950.85,30.3405,0.419
17175000,33,3.44834,-6972.21,32.4449,0.4205
17180000,30,-2.71237,-6974.05,37.3893,0.436
17185000,38,-6.07454,-6941.41,44.0248,0.421
17190000,34,-9.45593,-6947.85,37.9748,0.38425
17195000,34,-2.01431,-6955.19,32.1511,0.447
17200000,33,-3.78107,-6961.35,29.8807,0.42
17205000,29,-1.87622,-6939.42,30.0064,0.368
17210000,39,4.14596,-6972.13,35.4039,0.39931
17215000,41,-0.210833,-6950.18,46.2386,0.443333
17220000,35,-3.91894,-6955.67,44.3033,0.42075
17225000,43,3.13981,-6945.12,53.0193,0.43
17230000,44,2.32644,-6956.58,40.8146,0.477
17235000,34,-0.981606,-6962.87,28.3546,0.43
17240000,35,1.27911,-6950.87,42.3934,0.454375
17245000,39,0.756723,-6956.63,34.5505,0.451
17250000,38,6.98419,-6955.52,33.9211,0.470667
17255000,35,11.8201,-6956.42,37.9911,0.437
17260000,34,5.79207,-6959.76,46.7258,0.427
17265000,34,4.56575,-6973.37,29.8316,0.424
17270000,33,-6.78253,-6948.6,44.429,0.431333
17275000,36,5.08026,-6959.41,39.2944,0.43425
17280000,32,4.46734,-6948.24,30.3849,0.441
17285000,35,-5.16544,-6952.97,40.6374,0.4405
17290000,30,3.3173,-6959.85,27.3809,0.453833
17295000,39,0.122662,-6939.62,29.4019,0.422
17300000,34,4.30435,-6964.77,34.0158,0.4275
17305000,37,3.65371,-6966.52,34.7951,0.4455
17310000,41,-1.63956,-6941.13,34.5903,0.435
17315000,33,-2.14186,-6946.31,40.6222,0.44
17320000,33,6.06578,-6949.65,31.7417,0.429
17325000,29,2.57358,-6963.27,30.5926,0.4058
17330000,31,-2.20618,-6962.78,37.8215,0.397
17335000,37,8.53311,-6926.49,33.7519,0.423
17340000,32,-0.999712,-6950.66,34.4283,0.412
17345000,35,0.00598147,-6920.07,35.7929,0.414
17350000,34,-8.61204,-6965.54,35.4973,0.397889
17355000,37,0.914657,-6949.7,46.0906,0.424
17360000,37,0.393744,-6958.07,39.4565,0.441333
17365000,40,3.82662,-6950.75,31.0711,0.4483
17370000,37,-1.06025,-6943.71,37.0325,0.417
17375000,37,-6.02577,-6943.37,44.7471,0.422
17380000,41,7.24688,-6934.47,34.8848,0.435
17385000,34,-1.63322,-6952.2,31.8193,0.459
17390000,37,1.77445,-6941.63,51.2941,0.409
17395000,36,-1.17123,-6939.4,40.3758,0.435
17400000,36,-9.51365,-6937.83,26.2724,0.401667
17405000,40,0.162215,-6919.22,45.2227,0.414
17410000,39,1.01981,-6941.44,38.8821,0.456
17415000,42,-10.8214,-6934.93,55.5436,0.448333
17420000,38,-0.482328,-6937.82,48.2833,0.452
17425000,41,-1.84671,-6940.43,41.8256,0.4454
17430000,38,-3.49124,-6942.5,36.1407,0.4275
17435000,38,1.79196,-6941.23,36.7972,0.39
17440000,36,-0.387684,-6955.32,37.3009,0.398
17445000,33,-0.694268,-6951.33,35.2301,0.413
17450000,46,-1.57968,-6918.08,53.3146,0.462
17455000,43,1.64547,-6921.18,38.5707,0.44
17460000,42,-2.61087,-6919.61,50.9258,0.429
17465000,47,-3.39157,-6916.94,37.2089,0.434588
17470000,46,8.52931,-6941.47,51.0612,0.449
17475000,40,2.6407,-6934.62,40.4246,0.408
17480000,40,3.45043,-6927.12,39.3043,0.435
17485000,37,4.28328,-6919.73,43.8921,0.416
17490000,43,2.79138,-6925.78,48.2062,0.452
17495000,36,2.60364,-6937.25,45.1558,0.437429
17500000,35,-2.89013,-6939.3,32.1059,0.4305
17505000,37,-5.62648,-6936.77,33.3178,0.414444
17510000,45,6.06941,-6935.22,41.1148,0.467
17515000,43,4.71638,-6927.83,35.3082,0.463
17520000,41,-0.699919,-6918.35,47.2481,0.440333
17525000,41,-6.06909,-6919.99,47.6288,0.426
17530000,35,10.0104,-6944.34,44.3096,0.442
17535000,39,-8.8415,-6911.89,36.4391,0.419
17540000,37,5.27643,-6938.9,30.2897,0.43
17545000,41,-1.35371,-6918.82,40.9591,0.417
17550000,46,5.36431,-6913.6,42.1044,0.471
17555000,37,2.74241,-6936.99,29.8021,0.432
17560000,37,2.96632,-6939.18,31.0745,0.406
17565000,38,1.15451,-6930.55,31.2374,0.432333
17570000,37,7.37383,-6922.13,29.95,0.437
17575000,43,-6.53401,-6916.14,34.1173,0.416
17580000,38,1.9644,-6958.04,38.4455,0.4295
17585000,33,0.432794,-6952.7,43.5334,0.445333
17590000,38,6.50273,-6964.54,32.7558,0.427
17595000,52,3.01043,-6920.22,47.892,0.468
17600000,36,9.1416,-6959.11,43.8995,0.458
17605000,36,-0.963545,-6962.98,29.3775,0.435
17610000,31,0.705698,-6983.65,40.6793,0.4498
17615000,47,0.672876,-6904.5,50.4774,0.436
17620000,51,1.24606,-6902.96,51.9915,0.452
17625000,50,-1.43183,-6913.8,58.6881,0.446
17630000,42,-1.90909,-6958.03,34.4821,0.428
17635000,35,3.05974,-6961.39,34.1329,0.411
17640000,45,12.4917,-6925.35,44.398,0.414
17645000,43,6.28902,-6943.17,44.5672,0.439
17650000,41,3.69494,-6924.44,32.6738,0.465
17655000,33,1.61268,-6941.6,34.9103,0.416
17660000,36,-11.6459,-6926.41,44.061,0.41075
17665000,40,2.58201,-6961.56,50.0301,0.426381
17670000,36,-2.01648,-6941.43,40.3756,0.428625
17675000,44,2.1704,-6926.84,55.1579,0.449
17680000,42,-0.645507,-6925.94,54.3506,0.465
17685000,44,1.13645,-6929.97,33.2989,0.44225
17690000,40,3.10708,-6933.06,42.6304,0.435667
17695000,45,0.581576,-6945.53,32.3616,0.450667
17700000,39,4.38885,-6925.66,34.195,0.452
17705000,39,2.30093,-6957.2,36.0046,0.419
17710000,48,-0.670068,-6926.19,46.463,0.497
17715000,41,-0.221087,-6929.21,34.1162,0.454559
17720000,42,-2.25468,-6942.12,39.8317,0.42
17725000,38,8.10627,-6941.07,47.3076,0.447267
17730000,40,-6.65635,-6931.59,39.5115,0.427
17735000,40,-2.55215,-6936.9,33.0428,0.444333
17740000,36,-6.09826,-6933.45,33.2498,0.423333
17745000,34,-8.45,-6933.68,33.4441,0.409
17750000,36,1.23538,-6943.81,29.0363,0.388
17755000,35,0.481791,-6933.78,42.333,0.428
17760000,43,-1.20268,-6958.25,43.8209,0.436556
17765000,38,1.9726,-6936.64,39.8633,0.443
17770000,36,-3.03173,-6943.86,43.1764,0.421333
17775000,36,-0.212351,-6953.54,28.7126,0.41925
17780000,31,1.0301,-6949.87,39.8296,0.418
17785000,29,-1.91112,-6952.37,36.4815,0.383
17790000,33,-9.65422,-6945.49,31.2301,0.396786
17795000,34,2.42874,-6946.21,30.7987,0.414
17800000,37,-4.43211,-6938.36,38.258,0.403
17805000,37,-1.97338,-6958.34,41.9898,0.419143
17810000,36,9.40347,-6954.7,37.3219,0.439
17815000,46,-8.9345,-6938.34,46.8383,0.428143
17820000,40,-1.54491,-6958.77,36.0069,0.469
17825000,35,3.6237,-6950.12,31.4936,0.4425
17830000,37,-8.95987,-6959.7,29.9751,0.423
17835000,39,-6.9398,-6965.01,32.1128,0.4445
17840000,35,0.0887099,-6960.67,34.5785,0.418
17845000,39,0.151037,-6942.68,27.7763,0.454
17850000,39,-2.54801,-6959.57,37.6429,0.449
17855000,37,0.147357,-6941.56,44.2163,0.457
17860000,41,2.84529,-6930.36,32.7574,0.421
17865000,38,-1.54783,-6926.62,52.8863,0.437
17870000,33,1.08075,-6952.47,37.5735,0.446
17875000,34,5.0653,-6942.42,38.0584,0.423111
17880000,41,-2.23813,-6926.88,44.2237,0.44
17885000,37,-5.45153,-6952.45,45.8877,0.446
17890000,39,3.01818,-6943.98,39.96,0.469
17895000,34,-0.0361176,-6972.99,31.1065,0.419
17900000,34,5.92949,-6928.16,28.0746,0.416
17905000,37,-0.670704,-6944.1,27.8514,0.452
17910000,35,-2.6412,-6941.01,39.0278,0.423
17915000,28,-2.102,-6969.37,27.6915,0.402444
17920000,35,-3.21582,-6971.88,31.0187,0.438667
17925000,45,-5.77688,-6947.42,48.1423,0.4515
17930000,30,0.986837,-6947.99,30.1673,0.422
17935000,29,3.97617,-6954.06,30.3412,0.409
17940000,42,-8.51698,-6981.88,54.3766,0.432789
17945000,41,6.46467,-6980.21,31.0904,0.4436
17950000,49,6.61444,-6948.58,56.1643,0.483
17955000,38,-3.99628,-6933.28,29.1072,0.471
17960000,32,-1.61003,-6951.57,32.5879,0.419333
17965000,33,-1.66564,-6978.95,31.513,0.4501
17970000,39,-2.00846,-6956.75,42.3562,0.445167
17975000,32,-7.20725,-6942.15,46.0341,0.408429
17980000,35,-2.08886,-6946.58,38.1082,0.4185
17985000,38,1.4874,-6936.99,29.8757,0.430333
17990000,40,0.894959,-6942.52,41.9328,0.434
17995000,41,-3.87441,-6917.21,44.9177,0.4285
18000000,38,2.69135,-6966.9,46.139,0.434
18005000,37,-2.82872,-6929.99,51.3729,0.413
18010000,42,-3.1174,-6930.47,49.309,0.438
18015000,35,4.94196,-6962,37.1313,0.44
18020000,41,-1.47022,-6944.29,40.2416,0.424
18025000,38,-5.165,-6925.95,45.693,0.455
18030000,35,4.1382,-6928.92,35.0186,0.408
18035000,37,2.08388,-6939.04,34.6812,0.41
18040000,33,0.32258,-6943.58,27.3893,0.429857
18045000,43,-0.0414595,-6926.78,37.1419,0.42
18050000,39,1.57355,-6938.03,36.1579,0.394667
18055000,30,-4.61349,-6948.74,31.0777,0.431333
18060000,46,-14.4241,-6925.96,37.0563,0.421
18065000,41,2.39185,-6933.08,50.8557,0.4385
18070000,41,-0.792451,-6926.45,32.8652,0.4395
18075000,39,7.26645,-6922.35,42.7231,0.444
18080000,38,4.59752,-6925.34,37.8774,0.4434
18085000,41,2.3058,-6913.1,48.7404,0.438
18090000,38,-7.12393,-6923.8,40.6061,0.388
18095000,38,3.35616,-6909.86,38.121,0.412
18100000,43,-3.48413,-6934.08,59.0661,0.447
18105000,42,-1.68709,-6927.4,36.0447,0.436
18110000,39,-4.50262,-6931.92,39.8168,0.415
18115000,42,-0.03023,-6918.63,38.9145,0.422
18120000,39,-0.0802943,-6908.04,45.7873,0.417
18125000,46,2.24739,-6923.68,47.2916,0.454
18130000,42,0.5547,-6926.05,45.391,0.429333
18135000,36,-6.49274,-6925.63,24.7911,0.421
18140000,47,1.4887,-6937.87,47.2784,0.458222
18145000,35,-1.89885,-6923.68,25.9495,0.425
18150000,48,2.84515,-6931.34,45.052,0.443667
18155000,43,-2.24899,-6924.51,42.45,0.4242
18160000,46,-0.584492,-6936.97,52.3596,0.434667
18165000,36,-8.36433,-6945.94,34.2779,0.4205
18170000,43,-3.31155,-6917.9,45.8037,0.426667
18175000,41,0.0601421,-6923.29,33.7942,0.433
18180000,33,-7.31075,-6956.43,39.1463,0.409
18185000,34,4.26668,-6924.57,38.4488,0.404
18190000,37,5.54395,-6934.45,35.8335,0.431333
18195000,41,-2.33135,-6931.58,41.3157,0.432
18200000,38,-0.969974,-6927.33,38.0286,0.414
18205000,40,1.16498,-6929.53,34.8571,0.387
